id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,description
145,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[114, 110], [99, 111], [96, 114], [99, 146], [114, 143]]",cabinet door,0.331,"[[0, 244], [377, 244], [377, 512], [0, 512]]",above,2.0,36.0,18.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 141, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 145, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.0. Moreover, the order relation between this container and the others is: to the right of it there is the container id 141."
146,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[62, 111], [47, 113], [46, 166], [52, 165], [54, 153], [62, 152]]",cabinet door,0.31,"[[0, 244], [377, 244], [377, 512], [0, 512]]",above,3.438,55.0,16.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 146, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.438."
147,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[216, 275], [211, 379], [245, 397], [250, 285]]",drawer,0.369,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,3.128,122.0,39.0,"{""above"": 148, ""below"": 140, ""left"": null, ""right"": 152, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""dishwasher"", ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","Container id 147, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 3.128. Moreover, the order relation between this container and the others is: above it there is the container id 148, below it there is the container id 140, to the right of it there is the container id 152. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a dishwasher, to the left of it there is a oven, at the top-right of it there is a sink."
148,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[215, 275], [216, 297], [246, 307], [249, 305], [249, 284]]",cabinet door,0.328,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,0.941,32.0,34.0,"{""above"": null, ""below"": 147, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": ""oven"", ""bottom_right"": null}","Container id 148, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.941. Moreover, the order relation between this container and the others is: below it there is the container id 147. Also, here is the order relation between this container and the anchors in the kitchen: at the top-right of it there is a sink, at the bottom-left of it there is a oven."
149,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[258, 78], [255, 88], [231, 86], [229, 190], [256, 189]]",cabinet door,0.322,"[[0, 244], [377, 244], [377, 512], [0, 512]]",above,3.862,112.0,29.0,"{""above"": null, ""below"": null, ""left"": 139, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 149, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.862. Moreover, the order relation between this container and the others is: to the left of it there is the container id 139."
150,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[259, 313], [254, 401], [296, 421], [300, 325]]",drawer,0.373,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,2.348,108.0,46.0,"{""above"": 151, ""below"": null, ""left"": 140, ""right"": 137, ""top_left"": 148, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 150, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 2.348. Moreover, the order relation between this container and the others is: above it there is the container id 151, to the left of it there is the container id 140, to the right of it there is the container id 137, at the top-left of it there is the container id 148. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink, to the left of it there is a oven."
151,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[268, 308], [268, 309], [269, 309], [269, 308]]",drawer,0.371,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,1.0,1.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 151, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.0."
152,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[259, 287], [259, 310], [271, 305], [272, 313], [299, 316], [298, 295]]",drawer,0.362,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,0.725,29.0,40.0,"{""above"": null, ""below"": 150, ""left"": 151, ""right"": 154, ""top_left"": null, ""top_right"": null, ""bottom_left"": 147, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 152, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.725. Moreover, the order relation between this container and the others is: below it there is the container id 150, to the left of it there is the container id 151, to the right of it there is the container id 154, at the bottom-left of it there is the container id 147. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink."
153,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[113, 251], [112, 268], [129, 272], [129, 255]]",drawer,0.332,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,1.235,21.0,17.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""refrigerator"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 153, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.235. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a refrigerator."
154,images/kitchen/20_segmented_sun_aoyncrjozyxieqqg.jpg,"[[259, 286], [260, 310], [300, 320], [299, 295]]",cabinet door,0.329,"[[0, 244], [377, 244], [377, 512], [0, 512]]",below,0.829,34.0,41.0,"{""above"": null, ""below"": 137, ""left"": 152, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 147, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 154, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.829. Moreover, the order relation between this container and the others is: below it there is the container id 137, to the left of it there is the container id 152, at the bottom-left of it there is the container id 147. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink."
155,images/kitchen/6_segmented_sun_auuestvldviidfiv.jpg,"[[137, 146], [89, 157], [85, 236], [102, 235], [137, 208]]",drawer,0.594,"[[0, 131], [357, 131], [357, 238], [0, 238]]",below,1.731,90.0,52.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""refrigerator"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 155, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.731. Also, here is the order relation between this container and the anchors in the kitchen: at the top-left of it there is a refrigerator."
156,images/kitchen/6_segmented_sun_auuestvldviidfiv.jpg,"[[305, 41], [267, 45], [266, 104], [305, 104]]",cabinet door,0.433,"[[0, 131], [357, 131], [357, 238], [0, 238]]",above,1.615,63.0,39.0,"{""above"": null, ""below"": null, ""left"": 157, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 156, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.615. Moreover, the order relation between this container and the others is: to the left of it there is the container id 157."
157,images/kitchen/6_segmented_sun_auuestvldviidfiv.jpg,"[[264, 46], [237, 49], [240, 80], [264, 79]]",cabinet door,0.36,"[[0, 131], [357, 131], [357, 238], [0, 238]]",above,1.259,34.0,27.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 156, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 157, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.259. Moreover, the order relation between this container and the others is: to the right of it there is the container id 156."
158,images/kitchen/6_segmented_sun_auuestvldviidfiv.jpg,"[[27, 0], [27, 43], [60, 51], [60, 0]]",cabinet door,0.333,"[[0, 131], [357, 131], [357, 238], [0, 238]]",above,1.545,51.0,33.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 158, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.545."
159,images/kitchen/6_segmented_sun_auuestvldviidfiv.jpg,"[[264, 149], [265, 220], [276, 223], [274, 194], [288, 151]]",cabinet door,0.316,"[[0, 131], [357, 131], [357, 238], [0, 238]]",below,3.083,74.0,24.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": ""sink"", ""top_left"": ""stove"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 159, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 3.083. Also, here is the order relation between this container and the anchors in the kitchen: to the left of it there is a oven, to the right of it there is a sink, at the top-left of it there is a stove."
160,images/kitchen/6_segmented_sun_auuestvldviidfiv.jpg,"[[339, 71], [337, 75], [338, 91], [340, 90], [340, 72]]",cabinet door,0.364,"[[0, 131], [357, 131], [357, 238], [0, 238]]",above,6.667,20.0,3.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 160, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 6.667."
