id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
3566,1,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[362, 570], [161, 572], [160, 603], [361, 604]]",drawer,0.425,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.168,34.0,202.0,"{""above"": 3572, ""below"": 3573, ""left"": 3567, ""right"": null, ""top_left"": null, ""top_right"": 3574, ""bottom_left"": 3580, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer,{},Container 1: drawer below the countertop
3567,2,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[24, 567], [24, 606], [156, 605], [151, 567]]",drawer,0.481,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.295,39.0,132.0,"{""above"": null, ""below"": 3580, ""left"": 3577, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 3582}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer,{},Container 2: drawer below the countertop
3568,3,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[50, 179], [1, 181], [3, 408], [50, 396]]",cabinet door,0.393,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,4.673,229.0,49.0,"{""above"": null, ""below"": 3570, ""left"": null, ""right"": 3576, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 3: cabinet door above the countertop
3569,4,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[166, 91], [167, 397], [356, 395], [352, 90]]",cabinet door,0.383,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,1.616,307.0,190.0,"{""above"": null, ""below"": 3579, ""left"": 3578, ""right"": 3581, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 3574}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 4: cabinet door above the countertop
3570,5,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[55, 401], [54, 402], [54, 403], [55, 404], [55, 405], [56, 404], [56, 403], [55, 402]]",cabinet door,0.427,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,2.0,4.0,2.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 5: cabinet door above the countertop
3571,6,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[158, 177], [55, 181], [59, 405], [159, 404]]",drawer,0.361,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,2.192,228.0,104.0,"{""above"": null, ""below"": 3570, ""left"": 3576, ""right"": 3578, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 3579}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer,{},Container 6: drawer above the countertop
3572,7,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[381, 535], [159, 535], [158, 567], [375, 566]]",drawer,0.31,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.143,32.0,223.0,"{""above"": 3579, ""below"": 3566, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": 3574, ""bottom_left"": 3567, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer,{},Container 7: drawer below the countertop
3573,8,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[345, 627], [182, 626], [178, 667], [344, 668]]",cabinet door,0.389,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.251,42.0,167.0,"{""above"": 3566, ""below"": null, ""left"": 3580, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 8: cabinet door below the countertop
3574,9,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[388, 308], [387, 689], [457, 689], [458, 310]]",cabinet door,0.372,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,5.366,381.0,71.0,"{""above"": 3575, ""below"": null, ""left"": 3572, ""right"": null, ""top_left"": 3581, ""top_right"": null, ""bottom_left"": 3582, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 9: cabinet door below the countertop
3575,10,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[378, 156], [379, 279], [457, 280], [458, 157]]",cabinet door,0.339,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,1.55,124.0,80.0,"{""above"": null, ""below"": null, ""left"": 3581, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 10: cabinet door above the countertop
3576,11,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[159, 148], [2, 150], [4, 411], [157, 410]]",drawer,0.375,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,1.675,263.0,157.0,"{""above"": null, ""below"": 3570, ""left"": 3568, ""right"": 3571, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 3579}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer,{},Container 11: drawer above the countertop
3577,12,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[0, 567], [0, 606], [19, 606], [19, 567]]",cabinet door,0.365,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,2.053,39.0,19.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 12: cabinet door below the countertop
3578,13,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[170, 90], [166, 395], [250, 397], [258, 91]]",cabinet door,0.31,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,3.337,307.0,92.0,"{""above"": null, ""below"": 3579, ""left"": 3571, ""right"": 3569, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 13: cabinet door above the countertop
3579,14,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[358, 400], [167, 401], [166, 506], [357, 504]]",cabinet door,0.39,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.552,106.0,192.0,"{""above"": 3569, ""below"": 3572, ""left"": null, ""right"": 3574, ""top_left"": 3571, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 14: cabinet door below the countertop
3580,15,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[24, 610], [23, 689], [156, 689], [155, 610]]",cabinet door,0.384,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.594,79.0,133.0,"{""above"": 3567, ""below"": null, ""left"": null, ""right"": 3582, ""top_left"": 3577, ""top_right"": 3566, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 15: cabinet door below the countertop
3581,16,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[263, 90], [265, 391], [357, 395], [353, 93]]",drawer cabinet door,0.323,"[[0, 503], [459, 503], [459, 690], [0, 690]]",above,3.245,305.0,94.0,"{""above"": null, ""below"": 3579, ""left"": 3569, ""right"": 3575, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 3574}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer cabinet door,{},Container 16: above the countertop
3582,17,images/kitchen/17_segmented_sun_dstlccpatrewxxsj.jpg,"[[362, 609], [163, 609], [174, 666], [161, 689], [360, 688]]",cabinet door,0.315,"[[0, 503], [459, 503], [459, 690], [0, 690]]",below,0.398,80.0,201.0,"{""above"": 3566, ""below"": null, ""left"": 3580, ""right"": 3573, ""top_left"": 3567, ""top_right"": 3574, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 17: cabinet door below the countertop
3615,1,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[89, 2], [97, 289], [305, 274], [304, 3]]",cabinet door,0.497,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",above,1.329,287.0,216.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 3616, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.4871, 'coffee machine': 0.3688, 'microwave': 0.4042, 'sink': 0.2491}","{'refrigerator': 21.81, 'coffee machine': 27.72, 'microwave': 23.22, 'sink': 71.86}",[],cabinet door,{},Container 1: cabinet door above the countertop
3616,2,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[313, 0], [310, 274], [449, 266], [450, 2]]",cabinet door,0.488,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",above,1.957,274.0,140.0,"{""above"": null, ""below"": null, ""left"": 3615, ""right"": 3634, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3617, 'coffee machine': 0.2554, 'microwave': 0.2823, 'sink': 0.2502}","{'refrigerator': 30.95, 'coffee machine': 43.76, 'microwave': 35.63, 'sink': 104.93}",[],cabinet door,{},Container 2: cabinet door above the countertop
3617,3,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[674, 56], [668, 257], [726, 255], [733, 80]]",cabinet door,0.42,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",above,3.092,201.0,65.0,"{""above"": null, ""below"": null, ""left"": 3625, ""right"": 3624, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""coffee machine"", ""bottom_right"": ""refrigerator""}","{'refrigerator': 0.176, 'coffee machine': 0.1691, 'microwave': 0.1452, 'sink': 0.3842}","{'refrigerator': 69.92, 'coffee machine': 112.74, 'microwave': 98.07, 'sink': 144.87}",[],cabinet door,{},"Container 3: cabinet door above the countertop, located above the microwave, at the top-right of the coffee machine, and at the top-left of the refrigerator."
3618,4,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[665, 504], [560, 561], [561, 765], [663, 681]]",cabinet door,0.426,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",below,2.486,261.0,105.0,"{""above"": 3621, ""below"": null, ""left"": 3620, ""right"": null, ""top_left"": null, ""top_right"": 3626, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""coffee machine"", ""below"": null, ""left"": ""sink"", ""right"": null, ""top_left"": null, ""top_right"": ""refrigerator"", ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2369, 'coffee machine': 0.208, 'microwave': 0.2254, 'sink': 0.284}","{'refrigerator': 303.05, 'coffee machine': 270.94, 'microwave': 282.39, 'sink': 210.18}",[],cabinet door,{},"Container 4: cabinet door below the countertop, located below the coffee machine, to the right of the sink, and at the bottom-left of the refrigerator."
3619,5,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[458, 0], [453, 266], [570, 264], [581, 21]]",cabinet door,0.418,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",above,2.078,266.0,128.0,"{""above"": null, ""below"": null, ""left"": 3634, ""right"": 3633, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""coffee machine""}","{'refrigerator': 0.2755, 'coffee machine': 0.1919, 'microwave': 0.2045, 'sink': 0.2941}","{'refrigerator': 41.98, 'coffee machine': 65.69, 'microwave': 52.7, 'sink': 125.29}",[],cabinet door,{},"Container 5: cabinet door above the countertop, located at the top-left of the coffee machine."
3620,6,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[555, 567], [435, 632], [440, 765], [558, 765]]",cabinet door,0.44,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",below,1.61,198.0,123.0,"{""above"": 3622, ""below"": null, ""left"": 3635, ""right"": 3618, ""top_left"": null, ""top_right"": 3621, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""sink"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3259, 'coffee machine': 0.2674, 'microwave': 0.2969, 'sink': 0.2419}","{'refrigerator': 312.27, 'coffee machine': 290.46, 'microwave': 297.78, 'sink': 230.01}",[],cabinet door,{},"Container 6: cabinet door below the countertop, located at the bottom-right of the sink."
3621,7,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[666, 453], [562, 500], [560, 553], [663, 498]]",drawer,0.399,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",below,0.943,100.0,106.0,"{""above"": null, ""below"": 3618, ""left"": 3622, ""right"": 3629, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 3626}","{""above"": ""coffee machine"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.1628, 'coffee machine': 0.1089, 'microwave': 0.1303, 'sink': 0.2498}","{'refrigerator': 322.3, 'coffee machine': 271.58, 'microwave': 291.62, 'sink': 190.09}",[],drawer,{'coffee machine': 2},"Container 7: drawer below the countertop, located below the coffee machine."
3622,8,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[555, 507], [434, 558], [434, 621], [554, 557]]",drawer,0.417,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",below,0.942,114.0,121.0,"{""above"": null, ""below"": 3620, ""left"": null, ""right"": 3621, ""top_left"": null, ""top_right"": null, ""bottom_left"": 3623, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""sink"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2653, 'coffee machine': 0.1826, 'microwave': 0.2189, 'sink': 0.178}","{'refrigerator': 326.56, 'coffee machine': 301.56, 'microwave': 309.96, 'sink': 210.53}",[],drawer,{'sink': 2},"Container 8: drawer below the countertop, located to the right of the sink."
3623,9,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[427, 569], [242, 645], [243, 722], [429, 627]]",drawer,0.435,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",below,0.818,153.0,187.0,"{""above"": null, ""below"": 3635, ""left"": 3627, ""right"": 3620, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.4037, 'coffee machine': 0.3096, 'microwave': 0.3509, 'sink': 0.1557}","{'refrigerator': 328.87, 'coffee machine': 315.22, 'microwave': 318.99, 'sink': 259.23}",[],drawer,{'sink': 1},"Container 9: drawer below the countertop, located below the sink."
3624,10,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[736, 81], [734, 165], [788, 174], [794, 100]]",cabinet door,0.431,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",above,1.55,93.0,60.0,"{""above"": null, ""below"": null, ""left"": 3617, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.1907, 'coffee machine': 0.2141, 'microwave': 0.1825, 'sink': 0.4388}","{'refrigerator': 86.57, 'coffee machine': 122.3, 'microwave': 112.36, 'sink': 145.89}",[],cabinet door,{},Container 10: cabinet door above the countertop
3625,11,images/kitchen/21_segmented_sun_acwjdupvyjsugpay.jpg,"[[585, 24], [581, 260], [661, 259], [669, 53]]",cabinet door,0.411,"[[0, 380], [1024, 380], [1024, 768], [0, 768]]",above,2.682,236.0,88.0,"{""above"": null, ""below"": null, ""left"": 3633, ""right"": 3617, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""refrigerator""}","{'refrigerator': 0.2126, 'coffee machine': 0.1662, 'microwave': 0.1588, 'sink': 0.344}","{'refrigerator': 55.63, 'coffee machine': 91.99, 'microwave': 75.71, 'sink': 137.76}",[],cabinet door,{},"Container 11: cabinet door above the countertop, located above the microwave, and at the top-left of the refrigerator."
