id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
2573,8,images/kitchen/11_segmented_sun_andzglcqubvbzfhz.jpg,"[[391, 303], [391, 326], [402, 331], [404, 328], [404, 308]]",drawer,0.357,"[[0, 293], [700, 293], [700, 463], [0, 463]]",below,2.154,28.0,13.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 2575, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dishwasher': 0.2221, 'refrigerator': 0.2435, 'toaster': 0.3854, 'microwave': 0.4709, 'coffee machine': 0.2538, 'oven': 0.2433, 'dish drying rack': 0.2405, 'sink': 0.2362, 'oven stove': 0.2275}","{'dishwasher': 30.21, 'refrigerator': 189.74, 'toaster': 181.25, 'microwave': 217.06, 'coffee machine': 351.93, 'oven': 148.13, 'dish drying rack': 149.22, 'sink': 150.43, 'oven stove': 153.03}",[],drawer,"{'refrigerator': 2, 'toaster': 2}","Container id 8, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the refrigerator, and the 2nd closest to the toaster."
2574,9,images/kitchen/11_segmented_sun_andzglcqubvbzfhz.jpg,"[[391, 302], [395, 419], [432, 461], [497, 461], [497, 340]]",drawer,0.328,"[[0, 293], [700, 293], [700, 463], [0, 463]]",below,1.5,159.0,106.0,"{""above"": 2575, ""below"": 2568, ""left"": 2572, ""right"": 2571, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dishwasher': 0.1409, 'refrigerator': 0.3214, 'toaster': 0.4492, 'microwave': 0.5699, 'coffee machine': 0.2364, 'oven': 0.2616, 'dish drying rack': 0.2609, 'sink': 0.259, 'oven stove': 0.2555}","{'dishwasher': 7.97, 'refrigerator': 204.53, 'toaster': 192.95, 'microwave': 221.29, 'coffee machine': 327.26, 'oven': 172.04, 'dish drying rack': 173.21, 'sink': 174.61, 'oven stove': 177.54}",[],drawer,{},"Container id 9, is a ""drawer"" below the countertop."
2575,10,images/kitchen/11_segmented_sun_andzglcqubvbzfhz.jpg,"[[407, 309], [406, 333], [422, 342], [425, 336], [424, 315]]",drawer,0.345,"[[0, 293], [700, 293], [700, 463], [0, 463]]",below,1.737,33.0,19.0,"{""above"": null, ""below"": null, ""left"": 2573, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 2576, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dishwasher': 0.1985, 'refrigerator': 0.2667, 'toaster': 0.4076, 'microwave': 0.4941, 'coffee machine': 0.2337, 'oven': 0.2577, 'dish drying rack': 0.2553, 'sink': 0.2514, 'oven stove': 0.2435}","{'dishwasher': 31.08, 'refrigerator': 190.91, 'toaster': 182.49, 'microwave': 216.39, 'coffee machine': 348.91, 'oven': 152.46, 'dish drying rack': 153.53, 'sink': 154.75, 'oven stove': 157.32}",[],drawer,{},"Container id 10, is a ""drawer"" below the countertop."
2576,11,images/kitchen/11_segmented_sun_andzglcqubvbzfhz.jpg,"[[392, 330], [391, 409], [403, 424], [404, 337]]",cabinet door,0.37,"[[0, 293], [700, 293], [700, 463], [0, 463]]",below,7.231,94.0,13.0,"{""above"": 2573, ""below"": null, ""left"": null, ""right"": 2574, ""top_left"": null, ""top_right"": 2575, ""bottom_left"": null, ""bottom_right"": 2572}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dishwasher': 0.1983, 'refrigerator': 0.262, 'toaster': 0.3915, 'microwave': 0.513, 'coffee machine': 0.2722, 'oven': 0.2147, 'dish drying rack': 0.2132, 'sink': 0.2104, 'oven stove': 0.205}","{'dishwasher': 13.2, 'refrigerator': 204.26, 'toaster': 191.03, 'microwave': 223.07, 'coffee machine': 337.97, 'oven': 163.22, 'dish drying rack': 164.6, 'sink': 166.24, 'oven stove': 169.69}",[],cabinet door,"{'oven': 1, 'dish drying rack': 1, 'sink': 1, 'oven stove': 1}","Container id 11, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the oven, the closest to the dish drying rack, the closest to the sink, and the closest to the oven stove."
2644,1,images/kitchen/4_segmented_sun_axzmxlymdvjqqfpk.jpg,"[[138, 156], [91, 159], [94, 254], [143, 249]]",cabinet door,0.53,"[[0, 146], [512, 146], [512, 341], [0, 341]]",below,1.885,98.0,52.0,"{""above"": null, ""below"": null, ""left"": 2646, ""right"": 2645, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1993, 'refrigerator': 0.6, 'oven': 0.1934, 'sink': 0.138}","{'microwave': 220.17, 'refrigerator': 355.53, 'oven': 148.54, 'sink': 308.73}",[],cabinet door,"{'microwave': 2, 'oven': 2}","Container id 1, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the microwave, and the 2nd closest to the oven."
2645,2,images/kitchen/4_segmented_sun_axzmxlymdvjqqfpk.jpg,"[[187, 155], [142, 157], [146, 250], [190, 246]]",cabinet door,0.488,"[[0, 146], [512, 146], [512, 341], [0, 341]]",below,1.979,95.0,48.0,"{""above"": null, ""below"": null, ""left"": 2644, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2644, 'refrigerator': 0.5191, 'oven': 0.2674, 'sink': 0.1038}","{'microwave': 208.1, 'refrigerator': 355.28, 'oven': 156.87, 'sink': 273.03}",[],cabinet door,"{'refrigerator': 2, 'sink': 1}","Container id 2, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the refrigerator, and the closest to the sink."
2646,3,images/kitchen/4_segmented_sun_axzmxlymdvjqqfpk.jpg,"[[88, 158], [31, 161], [38, 173], [30, 185], [33, 260], [92, 254]]",cabinet door,0.47,"[[0, 146], [512, 146], [512, 341], [0, 341]]",below,1.645,102.0,62.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 2644, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""microwave"", ""below"": ""oven"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""oven"", ""bottom_right"": null}","{'microwave': 0.128, 'refrigerator': 0.704, 'oven': 0.126, 'sink': 0.2148}","{'microwave': 248.23, 'refrigerator': 356.99, 'oven': 118.52, 'sink': 332.88}",[],cabinet door,"{'microwave': 1, 'oven': 1}","Container id 3, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the microwave, and the closest to the oven."
2647,4,images/kitchen/4_segmented_sun_axzmxlymdvjqqfpk.jpg,"[[233, 154], [233, 155]]",cabinet door,0.429,"[[0, 146], [512, 146], [512, 341], [0, 341]]",below,inf,1.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.345, 'refrigerator': 0.4103, 'oven': 0.3985, 'sink': 0.1064}","{'microwave': 187.88, 'refrigerator': 4.83, 'oven': 152.79, 'sink': 194.38}",[],cabinet door,"{'refrigerator': 1, 'sink': 2}","Container id 4, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the refrigerator, and the 2nd closest to the sink."
2681,1,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[135, 421], [136, 558], [156, 574], [159, 429]]",cabinet door,0.389,"[[0, 383], [795, 383], [795, 682], [0, 682]]",below,6.375,153.0,24.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 2683, ""top_left"": 2682, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 1, is a ""cabinet door"" below the countertop."
2682,2,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[103, 413], [101, 536], [121, 552], [123, 445], [115, 416]]",cabinet door,0.369,"[[0, 383], [795, 383], [795, 682], [0, 682]]",below,6.318,139.0,22.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 2681}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 2, is a ""cabinet door"" below the countertop."
2683,3,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[170, 430], [168, 577], [194, 595], [191, 436]]",cabinet door,0.338,"[[0, 383], [795, 383], [795, 682], [0, 682]]",below,6.346,165.0,26.0,"{""above"": null, ""below"": null, ""left"": 2681, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 3, is a ""cabinet door"" below the countertop."
2684,4,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[41, 398], [39, 496], [48, 502], [51, 401]]",cabinet door,0.335,"[[0, 383], [795, 383], [795, 682], [0, 682]]",below,8.667,104.0,12.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 2687, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 4, is a ""cabinet door"" below the countertop."
2685,5,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[25, 250], [22, 290], [37, 293], [39, 254]]",cabinet door,0.327,"[[0, 383], [795, 383], [795, 682], [0, 682]]",above,2.529,43.0,17.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 5, is a ""cabinet door"" above the countertop."
2686,6,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[75, 408]]",cabinet door,0.372,"[[0, 383], [795, 383], [795, 682], [0, 682]]",below,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 6, is a ""cabinet door"" below the countertop."
2687,7,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[56, 401], [53, 502], [69, 511], [72, 423], [68, 405]]",cabinet door,0.322,"[[0, 383], [795, 383], [795, 682], [0, 682]]",below,5.789,110.0,19.0,"{""above"": null, ""below"": null, ""left"": 2684, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 7, is a ""cabinet door"" below the countertop."
2688,8,images/kitchen/8_segmented_sun_aojmogpsfirohkai.jpg,"[[0, 244], [0, 289], [11, 290], [14, 287], [14, 247]]",cabinet door,0.369,"[[0, 383], [795, 383], [795, 682], [0, 682]]",above,3.286,46.0,14.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},"Container id 8, is a ""cabinet door"" above the countertop."
2892,1,images/kitchen/6_segmented_sun_advwcwduhfypopki.jpg,"[[1777, 13], [1509, 93], [1491, 478], [1765, 443], [1701, 402], [1764, 381]]",cabinet door,0.451,,,1.626,465.0,286.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 2897, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""dish drying rack"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3721, 'microwave': 0.444, 'stove': 0.5335, 'dish drying rack': 0.1261}","{'oven': 110.77, 'microwave': 111.26, 'stove': 97.89, 'dish drying rack': 90.4}",[],cabinet door,{'dish drying rack': 1},"Container id 1, is a ""cabinet door"" nan the countertop. Additionally, it is the closest to the dish drying rack."
2893,2,images/kitchen/6_segmented_sun_advwcwduhfypopki.jpg,"[[198, 1924], [193, 1922], [192, 1923], [188, 1923], [183, 1926], [186, 1928], [194, 1929], [198, 1926]]",drawer,0.405,,,0.467,7.0,15.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3659, 'microwave': 0.3145, 'stove': 0.3887, 'dish drying rack': 0.5978}","{'oven': 334.17, 'microwave': 342.7, 'stove': 3.11, 'dish drying rack': 320.38}",[],drawer,{},"Container id 2, is a ""drawer"" nan the countertop."
2894,3,images/kitchen/6_segmented_sun_advwcwduhfypopki.jpg,"[[560, 2049], [468, 1918], [103, 1961], [103, 2206], [553, 2153]]",cabinet door,0.357,,,0.63,288.0,457.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": 2893, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3425, 'microwave': 0.2827, 'stove': 0.3369, 'dish drying rack': 0.5878}","{'oven': 324.12, 'microwave': 331.51, 'stove': 356.55, 'dish drying rack': 314.04}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" nan the countertop."
2895,4,images/kitchen/6_segmented_sun_advwcwduhfypopki.jpg,"[[1061, 1545], [1040, 2106], [1113, 2221], [1139, 1588]]",drawer,0.458,,,6.828,676.0,99.0,"{""above"": 2896, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""stove"", ""top_left"": null, ""top_right"": ""microwave"", ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.149, 'microwave': 0.0774, 'stove': 0.115, 'dish drying rack': 0.4048}","{'oven': 289.26, 'microwave': 285.04, 'stove': 20.27, 'dish drying rack': 296.44}",[],drawer,"{'oven': 2, 'microwave': 2, 'stove': 1}","Container id 4, is a ""drawer"" nan the countertop. Additionally, it is the 2nd closest to the oven, the 2nd closest to the microwave, and the closest to the stove."
2896,5,images/kitchen/6_segmented_sun_advwcwduhfypopki.jpg,"[[1062, 1406], [1057, 1536], [1133, 1574], [1121, 1534], [1155, 1455], [1138, 1432]]",cabinet door,0.428,,,1.714,168.0,98.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.048, 'microwave': 0.0445, 'stove': 0.1867, 'dish drying rack': 0.3001}","{'oven': 331.02, 'microwave': 73.07, 'stove': 57.33, 'dish drying rack': 305.24}",[],cabinet door,"{'oven': 1, 'microwave': 1, 'stove': 2}","Container id 5, is a ""cabinet door"" nan the countertop. Additionally, it is the closest to the oven, the closest to the microwave, and the 2nd closest to the stove."
2897,6,images/kitchen/6_segmented_sun_advwcwduhfypopki.jpg,"[[1917, 0], [1787, 12], [1782, 442], [1917, 424]]",drawer,0.307,,,3.274,442.0,135.0,"{""above"": null, ""below"": null, ""left"": 2892, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""dish drying rack"", ""bottom_right"": null}","{'oven': 0.4187, 'microwave': 0.4907, 'stove': 0.5692, 'dish drying rack': 0.1625}","{'oven': 116.85, 'microwave': 116.4, 'stove': 103.24, 'dish drying rack': 110.93}",[],drawer,{'dish drying rack': 2},"Container id 6, is a ""drawer"" nan the countertop. Additionally, it is the 2nd closest to the dish drying rack."
3237,1,images/kitchen/8_segmented_sun_ayeksgxvkxbdgqil.jpg,"[[222, 31], [184, 37], [185, 112], [221, 113]]",cabinet door,0.468,"[[0, 145], [225, 145], [225, 300], [0, 300]]",above,2.158,82.0,38.0,"{""above"": null, ""below"": null, ""left"": 3243, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""oven"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.4558, 'oven': 0.1996, 'stove': 0.3846, 'electronic kettle': 0.2529, 'sink': 0.357, 'microwave': 0.3537, 'toaster': 0.3438}","{'refrigerator': 155.06, 'oven': 95.21, 'stove': 118.92, 'electronic kettle': 128.47, 'sink': 122.03, 'microwave': 148.02, 'toaster': 148.67}",[],cabinet door,{'oven': 2},"Container id 1, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the oven."
